2461447.5	483.7497993468543
2461447.5104166665	484.46939741207785
2461447.520833333	483.9296988631603
2461447.5312499995	483.7497993468543
2461447.541666666	487.88748822189297
2461447.552083333	487.52768918927944
2461447.562499999	467.73874239561883
2461447.5729166656	489.1467848360334
2461447.583333332	468.9980390097606
2461447.5937499986	501.91965049376125
2461447.604166665	475.47442159677684
2461447.6145833316	488.0673877381982
2461447.624999998	481.95080418379376
2461447.6354166646	465.4000486836418
2461447.645833331	481.41110563487587
2461447.6562499977	465.5799481999468
2461447.666666664	482.49050273271104
2461447.6770833307	466.6593452977831
2461447.687499997	478.1729143413672
2461447.6979166637	470.7970341728216
2461447.70833333	465.75984771625326
2461447.7187499967	498.5015596839458
2461447.7291666633	478.35281385767297
2461447.7395833298	480.33170853704024
2461447.7499999963	481.95080418379376
2461447.760416663	475.294522080471
2461447.7708333293	495.80306693935813
2461447.781249996	499.9407558143941
2461447.7916666623	489.50658386864643
2461447.802083329	470.43723514020996
2461447.8124999953	468.9980390097606
2461447.822916662	475.1146225641656
2461447.8333333284	478.1729143413672
2461447.843749995	489.32668435234086
2461447.8541666614	492.92467467846
2461447.864583328	465.5799481999468
2461447.8749999944	494.54377032521484
2461447.885416661	486.62819160774853
2461447.895833327	480.33170853704024
2461447.906249994	493.82417225999
2461447.9166666605	477.09351724353013
2461447.927083327	486.98799064036217
2461447.9374999935	459.1035656129312
2461447.94791666	454.78597722158673
2461447.9583333265	495.2633683904387
2461447.968749993	475.8342206293897
2461447.9791666595	469.71763707498593
2461447.989583326	491.84527758062353
2461447.9999999925	475.294522080471
2461448.010416659	482.67040224901865
2461448.0208333256	487.52768918927944
2461448.031249992	490.04628241756456
2461448.0416666586	482.1307037000998
2461448.052083325	482.49050273271104
2461448.0624999916	484.8291964446897
2461448.072916658	477.6332157924483
2461448.0833333246	481.59100515118223
2461448.093749991	478.1729143413672
2461448.1041666577	488.0673877381982
2461448.114583324	484.64929692838354
2461448.1249999907	483.9296988631603
2461448.135416657	481.05130660226337
2461448.1458333237	474.7548235315536
2461448.15624999	479.6121104718152
2461448.1666666567	484.64929692838354
2461448.1770833232	482.31060321640587
2461448.1874999898	457.8442689987872
2461448.1979166563	491.3055790317059
2461448.208333323	480.8714070859569
2461448.2187499893	486.2683925751378
2461448.229166656	475.47442159677684
2461448.2395833223	468.6382399771487
2461448.249999989	474.3950244989403
2461448.2604166553	481.05130660226337
2461448.270833322	474.93472304785956
2461448.2812499884	474.2151249826371
2461448.291666655	489.6864833849527
2461448.3020833214	484.8291964446897
2461448.312499988	486.0884930588311
2461448.3229166544	496.52266500458074
2461448.333333321	487.34778967297393
2461448.3437499874	503.35884662420744
2461448.354166654	484.64929692838354
2461448.3645833205	467.9186419119253
2461448.374999987	471.1568332054336
2461448.3854166535	477.8131153087561
2461448.39583332	489.32668435234086
2461448.4062499865	499.76085629808676
2461448.416666653	504.0784446894324
2461448.4270833195	470.43723514020996
2461448.437499986	481.23120611857
2461448.4479166525	490.22618193387
2461448.458333319	469.89753659129116
2461448.4687499856	472.05633078696405
2461448.479166652	479.4322109555096
2461448.4895833186	477.8131153087561
2461448.499999985	479.97190950442734
2461448.5104166516	488.4271867708105
2461448.520833318	479.07241192289774
2461448.5312499846	467.55884287931394
2461448.541666651	476.19401966200223
2461448.5520833177	490.9457799990933
2461448.562499984	475.294522080471
2461448.5729166507	477.09351724353013
2461448.583333317	464.6804506184178
2461448.5937499837	480.33170853704024
2461448.60416665	472.9558283684939
2461448.6145833167	488.24728725450416
2461448.6249999832	485.5487945099154
2461448.6354166497	480.5116080533452
2461448.6458333163	478.35281385767297
2461448.656249983	470.077436107598
2461448.6666666493	497.78196161872387
2461448.677083316	481.41110563487587
2461448.6874999823	490.76588048278796
2461448.697916649	492.92467467846
2461448.7083333153	465.75984771625326
2461448.718749982	469.1779385260662
2461448.7291666484	470.43723514020996
2461448.739583315	489.6864833849527
2461448.7499999814	481.77090466748814
2461448.760416648	480.8714070859569
2461448.7708333144	479.4322109555096
2461448.781249981	476.19401966200223
2461448.7916666474	487.88748822189297
2461448.802083314	489.1467848360334
2461448.8124999804	479.07241192289774
2461448.822916647	482.1307037000998
2461448.8333333135	484.8291964446897
2461448.84374998	484.46939741207785
2461448.8541666465	470.97693368912934
2461448.864583313	481.41110563487587
2461448.8749999795	490.4060814501761
2461448.885416646	485.5487945099154
2461448.8958333125	483.2101007979364
2461448.906249979	483.03020128162893
2461448.9166666456	478.5327133739805
2461448.927083312	473.4955269174121
2461448.9374999786	483.03020128162893
2461448.947916645	469.537737558679
2461448.9583333116	469.3578380423729
2461448.968749978	461.2623598086027
2461448.9791666446	473.85532595002246
2461448.989583311	462.7015559390508
2461448.9999999776	480.69150756965234
2461449.010416644	474.3950244989403
2461449.0208333107	476.01412014569814
2461449.031249977	501.37995194484216
2461449.0416666437	476.91361772722524
2461449.05208331	487.34778967297393
2461449.0624999767	478.8925124065921
2461449.072916643	483.2101007979364
